table_name,column_name,column_id,code_type,comments
ISYS_MENU,ENTER_BY,13,ENTER BY,등록자
ISYS_MENU,LAST_MODIFY_DATE,14,LAST MODIFY DATE,최종수정일자
ISYS_MENU,LAST_MODIFY_BY,15,LAST MODIFY BY,최종수정자
ISYS_MENU,WINDOW_TYPE,16,WINDOW TYPE,윈도우타입
ISYS_MENU,WINDOW_GROUP,17,WINDOW GROUP,윈도우그룹
ISYS_MONITOR,MONITOR_ITEM,1,MONITOR ITEM,감사품목
ISYS_MONITOR,MONITOR_DATE,2,MONITOR DATE,감사일자
ISYS_MONITOR,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
ISYS_MONITOR,MONITOR_VALUE_TITLE1,4,MONITOR VALUE TITLE1,
ISYS_MONITOR,MONITOR_VALUE_TITLE2,5,MONITOR VALUE TITLE2,
ISYS_MONITOR,MONITOR_VALUE_TITLE3,6,MONITOR VALUE TITLE3,
ISYS_MONITOR,MONITOR_VALUE1,7,MONITOR VALUE1,
ISYS_MONITOR,MONITOR_VALUE2,8,MONITOR VALUE2,
ISYS_MONITOR,MONITOR_VALUE3,9,MONITOR VALUE3,
ISYS_MONITOR,ENTER_BY,10,ENTER BY,등록자
ISYS_MONITOR,ENTER_DATE,11,ENTER DATE,등록일자
ISYS_MONITOR,LAST_MODIFY_BY,12,LAST MODIFY BY,최종수정자
ISYS_MONITOR,LAST_MODIFY_DATE,13,LAST MODIFY DATE,최종수정일자
ISYS_OBJECT,OBJECT_NAME,1,OBJECT NAME,오브젝트이름
ISYS_OBJECT,ORGANIZATION_ID,2,ORGANIZATION ID,조직ID
ISYS_OBJECT,OBJECT_DESC_LOCAL,3,OBJECT DESC LOCAL,오브젝트상세(중)
ISYS_OBJECT,OBJECT_DESC_KOREA,4,OBJECT DESC KOREA,오브젝트상세(한)
ISYS_OBJECT,OBJECT_COMMENT_LOCAL,5,OBJECT COMMENT LOCAL,오브젝트설명(중)
ISYS_OBJECT,OBJECT_TYPE,6,OBJECT TYPE,오브젝트타입
ISYS_OBJECT,OBJECT_SCRIPTS,7,OBJECT SCRIPTS,오브젝트생성스크립트
ISYS_OBJECT,OBJECT_COMMENT_KOREA,8,OBJECT COMMENT KOREA,오브젝트설명(한)
ISYS_OBJECT,ENTER_DATE,9,ENTER DATE,등록일자
ISYS_OBJECT,ENTER_BY,10,ENTER BY,등록자
ISYS_OBJECT,LAST_MODIFY_DATE,11,LAST MODIFY DATE,최종수정일자
ISYS_OBJECT,LAST_MODIFY_BY,12,LAST MODIFY BY,최종수정자
ISYS_OBJECT_SOURCE,NAME,1,NAME,Name
ISYS_OBJECT_SOURCE,TYPE,2,TYPE,타입
ISYS_OBJECT_SOURCE,LINE,3,LINE,라인
ISYS_OBJECT_SOURCE,TEXT,4,TEXT,문자
ISYS_ORGANIZATION,ORGANIZATION_ID,1,ORGANIZATION ID,조직ID
ISYS_ORGANIZATION,ORGANIZATION_NAME,2,ORGANIZATION NAME,조직이름
ISYS_ORGANIZATION,ENTER_DATE,3,ENTER DATE,등록일자
ISYS_ORGANIZATION,BUSINESS_NO,4,BUSINESS NO,사업자번호
ISYS_ORGANIZATION,ORGANIZATION_FULL_NAME_ENG,5,ORGANIZATION FULL NAME ENG,조직긴이름(영)
ISYS_ORGANIZATION,NATION_CODE,6,NATION CODE,국가코드
ISYS_ORGANIZATION,LAST_MODIFY_DATE,7,LAST MODIFY DATE,최종수정일자
ISYS_ORGANIZATION,LAST_MODIFY_BY,8,LAST MODIFY BY,최종수정자
ISYS_ORGANIZATION,BUSINESS_CATEGORY,9,BUSINESS CATEGORY,사업영역
ISYS_ORGANIZATION,BUSINESS_TAX_NO,10,BUSINESS TAX NO,세무신고번호
ISYS_ORGANIZATION,OWNER_NAME,11,OWNER NAME,총경리
ISYS_ORGANIZATION,TEL_NO,12,TEL NO,전화번호
ISYS_ORGANIZATION,ADDRESS,13,ADDRESS,주소
ISYS_ORGANIZATION,EMAIL_ADDRESS,14,EMAIL ADDRESS,전자메일주소
ISYS_ORGANIZATION,FAX_NO,15,FAX NO,팩스번호
ISYS_ORGANIZATION,ENTER_BY,16,ENTER BY,등록자
ISYS_ORGANIZATION,ORGANIZATION_INITIAL,17,ORGANIZATION INITIAL,조직이니셜
ISYS_ORGANIZATION,ORGANIZATION_FULL_NAME,18,ORGANIZATION FULL NAME,조직전체이름
ISYS_ORGANIZATION,HOME_PAGE,19,HOME PAGE,홈페이지
ISYS_ORGANIZATION,ADDRESS_ENG,20,ADDRESS ENG,
ISYS_ORGANIZATION,TRADE_TYPE,21,TRADE TYPE,경영회사유형
ISYS_ORGANIZATION,TRADE_CODE,22,TRADE CODE,경영회사코드
ISYS_ORGANIZATION,COMPANY_CODE,23,COMPANY CODE,회사코드
ISYS_ORGANIZATION,ORGANIZATION_CODE,24,ORGANIZATION CODE,조직코드
ISYS_ORGANIZATION,BANK_NAME,25,BANK NAME,은행명
ISYS_ORGANIZATION,BANK_NAME_ENG,26,BANK NAME ENG,은행명(영)
ISYS_ORGANIZATION,BANK_ADDRESS_ENG,27,BANK ADDRESS ENG,은행주소(영)
ISYS_ORGANIZATION,BANK_ADDRESS,28,BANK ADDRESS,은행주소
ISYS_ORGANIZATION,BANK_ACCOUNT,29,BANK ACCOUNT,은행계좌번호
ISYS_ORGANIZATION,SWIFT_CODE,30,SWIFT CODE,은행지급처리코드
ISYS_PRIVILEGE,ROLE_CODE,1,ROLE CODE,역할코드
ISYS_PRIVILEGE,USER_ID,2,USER ID,사용자ID
ISYS_PRIVILEGE,WINDOW_NAME,3,WINDOW NAME,윈도우명
ISYS_PRIVILEGE,ORGANIZATION_ID,4,ORGANIZATION ID,조직ID
ISYS_PRIVILEGE,DATESET,5,DATESET,시작일자
ISYS_PRIVILEGE,DATEEND,6,DATEEND,종료일자
ISYS_PRIVILEGE,ROLE_TYPE,7,ROLE TYPE,역할타입
ISYS_PRIVILEGE,ENTER_DATE,8,ENTER DATE,등록일자
ISYS_PRIVILEGE,ENTER_BY,9,ENTER BY,등록자
ISYS_PRIVILEGE,LAST_MODIFY_DATE,10,LAST MODIFY DATE,최종수정일자
ISYS_PRIVILEGE,LAST_MODIFY_BY,11,LAST MODIFY BY,최종수정자
ISYS_PRIVILEGE,APPLICATION_NAME,12,APPLICATION NAME,애플리케이션명
ISYS_PUB_BOARD,SEQ_NO,1,SEQ NO,항번
ISYS_PUB_BOARD,REG_DATE,2,REG DATE,등록일자
ISYS_PUB_BOARD,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
ISYS_PUB_BOARD,REPLY_SEQUENCE,4,REPLY SEQUENCE,회신항번
ISYS_PUB_BOARD,TITLE,5,TITLE,제목
ISYS_PUB_BOARD,PARENT_SEQ_NO,6,PARENT SEQ NO,모항번
ISYS_PUB_BOARD,CONTENT,7,CONTENT,콘텐츠
ISYS_PUB_BOARD,USER_NAME,8,USER NAME,사용자명
ISYS_PUB_BOARD,USER_ID,9,USER ID,사용자ID
ISYS_PUB_BOARD,PASSWORD,10,PASSWORD,비밀번호
ISYS_PUB_BOARD,EMAIL_ADDRESS,11,EMAIL ADDRESS,전자메일주소
ISYS_PUB_BOARD,HIT_COUNT,12,HIT COUNT,조회수
ISYS_PUB_BOARD,APPLICATION_NAME,13,APPLICATION NAME,애플리케이션명
ISYS_PUB_BOARD,ENTER_DATE,14,ENTER DATE,등록일자
ISYS_PUB_BOARD,ENTER_BY,15,ENTER BY,등록자
ISYS_PUB_BOARD,ATTACH_DATA,16,ATTACH DATA,
ISYS_PUB_BOARD,LAST_MODIFY_DATE,17,LAST MODIFY DATE,최종수정일자
ISYS_PUB_BOARD,LAST_MODIFY_BY,18,LAST MODIFY BY,최종수정자
ISYS_PUB_BOARD,FILE_NAME,19,FILE NAME,파일명
ISYS_PUB_BOARD,ECO_NO,20,ECO NO,설계변경번호
ISYS_PUB_BOARD,DOCUMENT_NO,21,DOCUMENT NO,문서번호
ISYS_PUB_BOARD,MODEL_NAME,22,MODEL NAME,모델명
ISYS_PUB_BOARD,ITEM_CODE,23,ITEM CODE,품목코드
ISYS_PUB_BOARD,MANAGE_YN,24,MANAGE YN,관리유무
ISYS_PUB_BOARD,MESSAGE_RECIPIENTS,25,MESSAGE RECIPIENTS,메세지수신자
ISYS_PUB_BOARD,CONTENT_TYPE,26,CONTENT TYPE,통고타입
ISYS_PUB_WORK_BOARD,SEQ_NO,1,SEQ NO,항번
ISYS_PUB_WORK_BOARD,REG_DATE,2,REG DATE,등록일자
ISYS_PUB_WORK_BOARD,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
ISYS_PUB_WORK_BOARD,REPLY_SEQUENCE,4,REPLY SEQUENCE,회신항번
ISYS_PUB_WORK_BOARD,TITLE,5,TITLE,제목
ISYS_PUB_WORK_BOARD,PARENT_SEQ_NO,6,PARENT SEQ NO,모항번
ISYS_PUB_WORK_BOARD,CONTENT,7,CONTENT,콘텐츠
ISYS_PUB_WORK_BOARD,USER_NAME,8,USER NAME,사용자명
ISYS_PUB_WORK_BOARD,USER_ID,9,USER ID,사용자ID
ISYS_PUB_WORK_BOARD,PASSWORD,10,PASSWORD,비밀번호
ISYS_PUB_WORK_BOARD,EMAIL_ADDRESS,11,EMAIL ADDRESS,전자메일주소
ISYS_PUB_WORK_BOARD,HIT_COUNT,12,HIT COUNT,조회수
ISYS_PUB_WORK_BOARD,APPLICATION_NAME,13,APPLICATION NAME,애플리케이션명
ISYS_PUB_WORK_BOARD,ENTER_DATE,14,ENTER DATE,등록일자
ISYS_PUB_WORK_BOARD,ENTER_BY,15,ENTER BY,등록자
ISYS_PUB_WORK_BOARD,ATTACH_DATA,16,ATTACH DATA,
ISYS_PUB_WORK_BOARD,LAST_MODIFY_DATE,17,LAST MODIFY DATE,최종수정일자
ISYS_PUB_WORK_BOARD,LAST_MODIFY_BY,18,LAST MODIFY BY,최종수정자
ISYS_PUB_WORK_BOARD,FILE_NAME,19,FILE NAME,파일명
ISYS_PUB_WORK_BOARD,ECO_NO,20,ECO NO,설계변경번호
ISYS_PUB_WORK_BOARD,DOCUMENT_NO,21,DOCUMENT NO,문서번호
ISYS_PUB_WORK_BOARD,MODEL_NAME,22,MODEL NAME,모델명
ISYS_PUB_WORK_BOARD,ITEM_CODE,23,ITEM CODE,품목코드
ISYS_PUB_WORK_BOARD,MANAGE_YN,24,MANAGE YN,관리유무
ISYS_PUB_WORK_BOARD,MESSAGE_RECIPIENTS,25,MESSAGE RECIPIENTS,메세지수신자
ISYS_PUB_WORK_BOARD,URGENCY_LEVEL,26,URGENCY LEVEL,긴급레벨
ISYS_REPORT_MENU,REPORT_DIVISION,1,REPORT DIVISION,리포트구분
ISYS_REPORT_MENU,REPORT_GROUP,2,REPORT GROUP,리포트그룹
ISYS_REPORT_MENU,REPORT_TITLE,3,REPORT TITLE,리포트타이틀
ISYS_REPORT_MENU,DATAWINDOW_NAME,4,DATAWINDOW NAME,데이타창명
ISYS_REPORT_MENU,USER_ID,5,USER ID,사용자ID
ISYS_REPORT_MENU,COMMENTS,6,COMMENTS,설명
ISYS_REPORT_MENU,ORGANIZATION_ID,7,ORGANIZATION ID,조직ID
ISYS_REPORT_MENU,ENTER_DATE,8,ENTER DATE,등록일자
ISYS_REPORT_MENU,ENTER_BY,9,ENTER BY,등록자
ISYS_REPORT_MENU,LAST_MODIFY_DATE,10,LAST MODIFY DATE,최종수정일자
ISYS_REPORT_MENU,LAST_MODIFY_BY,11,LAST MODIFY BY,최종수정자
ISYS_REPORT_MENU,SORT_SEQUENCE,12,SORT SEQUENCE,정렬순번
ISYS_REPORT_SOURCE,DATAWINDOW_NAME,1,DATAWINDOW NAME,데이타창명
ISYS_REPORT_SOURCE,ORGANIZATION_ID,2,ORGANIZATION ID,조직ID
ISYS_REPORT_SOURCE,REPORT_TITLE,3,REPORT TITLE,리포트타이틀
ISYS_REPORT_SOURCE,REPORT_STYLE,4,REPORT STYLE,리포트스타일
ISYS_REPORT_SOURCE,PRESENTATION_STYLE,5,PRESENTATION STYLE,프리젠테이션스타일
ISYS_REPORT_SOURCE,COMMENTS,6,COMMENTS,설명
ISYS_REPORT_SOURCE,DATAWINDOW_SOURCE,7,DATAWINDOW SOURCE,
ISYS_REPORT_SOURCE,VERSION,8,VERSION,버젼
ISYS_REPORT_SOURCE,ENTER_BY,9,ENTER BY,등록자
ISYS_REPORT_SOURCE,ENTER_DATE,10,ENTER DATE,등록일자
ISYS_REPORT_SOURCE,LAST_MODIFY_BY,11,LAST MODIFY BY,최종수정자
ISYS_REPORT_SOURCE,LAST_MODIFY_DATE,12,LAST MODIFY DATE,최종수정일자
ISYS_REPORT_SOURCE,REPORT_GROUP,13,REPORT GROUP,리포트그룹
ISYS_REPORT_SOURCE_WHERE,DATAWINDOW_NAME,1,DATAWINDOW NAME,데이타창명
ISYS_REPORT_SOURCE_WHERE,ARGUMENT_NAME,2,ARGUMENT NAME,아규먼트명
ISYS_REPORT_SOURCE_WHERE,ARGUMENT_SORT_ORDER,3,ARGUMENT SORT ORDER,아규먼트정렬순서
ISYS_REPORT_SOURCE_WHERE,DATA_TYPE,4,DATA TYPE,데이타타입
ISYS_REPORT_SOURCE_WHERE,COLUMN_NAME,5,COLUMN NAME,컬럼이름
ISYS_REPORT_SOURCE_WHERE,DEFAULT_VALUE,6,DEFAULT VALUE,기본값
ISYS_REPORT_SOURCE_WHERE,ORGANIZATION_ID,7,ORGANIZATION ID,조직ID
ISYS_REPORT_SOURCE_WHERE,ENTER_BY,8,ENTER BY,등록자
ISYS_REPORT_SOURCE_WHERE,ENTER_DATE,9,ENTER DATE,등록일자
ISYS_REPORT_SOURCE_WHERE,LAST_MODIFY_BY,10,LAST MODIFY BY,최종수정자
ISYS_REPORT_SOURCE_WHERE,LAST_MODIFY_DATE,11,LAST MODIFY DATE,최종수정일자
ISYS_REPORT_WHERE_CONDITION,WINDOW_NAME,1,WINDOW NAME,윈도우명
ISYS_REPORT_WHERE_CONDITION,ORGANIZATION_ID,2,ORGANIZATION ID,조직ID
ISYS_REPORT_WHERE_CONDITION,DATAWINDOW_NAME,3,DATAWINDOW NAME,데이타창명
ISYS_REPORT_WHERE_CONDITION,COLUMN_NAME,4,COLUMN NAME,컬럼이름
ISYS_REPORT_WHERE_CONDITION,COLUMN_DESC,5,COLUMN DESC,컬럼설명
ISYS_REPORT_WHERE_CONDITION,DATA_TYPE,6,DATA TYPE,데이타타입
ISYS_REPORT_WHERE_CONDITION,OPERATION,7,OPERATION,처리
ISYS_REPORT_WHERE_CONDITION,DEFAULT_VALUE,8,DEFAULT VALUE,기본값
ISYS_REPORT_WHERE_CONDITION,RELATION,9,RELATION,관계
ISYS_REPORT_WHERE_CONDITION,COLUMN_ORDER,10,COLUMN ORDER,컬럼순서
ISYS_REPORT_WHERE_CONDITION,ENTER_BY,11,ENTER BY,등록자
ISYS_REPORT_WHERE_CONDITION,ENTER_DATE,12,ENTER DATE,등록일자
ISYS_REPORT_WHERE_CONDITION,LAST_MODIFY_BY,13,LAST MODIFY BY,최종수정자
ISYS_REPORT_WHERE_CONDITION,LAST_MODIFY_DATE,14,LAST MODIFY DATE,최종수정일자
ISYS_REPORT_WINDOW_MASTER,WINDOW_NAME,1,WINDOW NAME,윈도우명
ISYS_REPORT_WINDOW_MASTER,DATAWINDOW_NAME,2,DATAWINDOW NAME,데이타창명
ISYS_REPORT_WINDOW_MASTER,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
ISYS_REPORT_WINDOW_MASTER,TABLE_NAME,4,TABLE NAME,테이블명
ISYS_REPORT_WINDOW_MASTER,APPLICATION_NAME,5,APPLICATION NAME,애플리케이션명
ISYS_REPORT_WINDOW_MASTER,SQL_SELECT,6,SQL SELECT,SQL 문자
ISYS_REPORT_WINDOW_MASTER,REPORT_TITLE,7,REPORT TITLE,리포트타이틀
ISYS_REPORT_WINDOW_MASTER,REPORT_STYLE,8,REPORT STYLE,리포트스타일
ISYS_REPORT_WINDOW_MASTER,PRESENTATION_STYLE,9,PRESENTATION STYLE,프리젠테이션스타일
ISYS_REPORT_WINDOW_MASTER,WINDOW_DESCRIPTION_KOR,10,WINDOW DESCRIPTION KOR,윈도우설명(한)
ISYS_REPORT_WINDOW_MASTER,WINDOW_DESCRIPTION_ENG,11,WINDOW DESCRIPTION ENG,윈도우설명(영)
ISYS_REPORT_WINDOW_MASTER,WINDOW_DESCRIPTION_LOCAL,12,WINDOW DESCRIPTION LOCAL,윈도우설명(중)
ISYS_REPORT_WINDOW_MASTER,ENTER_BY,13,ENTER BY,등록자
ISYS_REPORT_WINDOW_MASTER,ENTER_DATE,14,ENTER DATE,등록일자
ISYS_REPORT_WINDOW_MASTER,LAST_MODIFY_BY,15,LAST MODIFY BY,최종수정자
ISYS_REPORT_WINDOW_MASTER,LAST_MODIFY_DATE,16,LAST MODIFY DATE,최종수정일자
ISYS_REPORT_WINDOW_PROPERTY,WINDOW_NAME,1,WINDOW NAME,윈도우명
ISYS_REPORT_WINDOW_PROPERTY,DATAWINDOW_NAME,2,DATAWINDOW NAME,데이타창명
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_NAME,3,COLUMN NAME,컬럼이름
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_FORMAT,4,COLUMN FORMAT,
ISYS_REPORT_WINDOW_PROPERTY,EDITMASK,5,EDITMASK,수정컬럼
ISYS_REPORT_WINDOW_PROPERTY,VISIBLE_YN,6,VISIBLE YN,보기YN
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_TEXT_COLOR,7,COLUMN TEXT COLOR,컬럼문자컬러
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_BACK_COLOR,8,COLUMN BACK COLOR,컬럼배경색
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_TEXT_X,9,COLUMN TEXT X,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_TEXT_WIDTH,10,COLUMN TEXT WIDTH,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_TEXT_Y,11,COLUMN TEXT Y,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_TEXT_HEIGHT,12,COLUMN TEXT HEIGHT,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_TEXT_ALIGNMENT,13,COLUMN TEXT ALIGNMENT,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_TEXT_FONT,14,COLUMN TEXT FONT,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_TEXT_FONT_SIZE,15,COLUMN TEXT FONT SIZE,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_X,16,COLUMN X,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_WIDTH,17,COLUMN WIDTH,컬럼폭
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_Y,18,COLUMN Y,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_HEIGHT,19,COLUMN HEIGHT,컬럼높이
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_ALIGNMENT,20,COLUMN ALIGNMENT,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_FONT,21,COLUMN FONT,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_FONT_SIZE,22,COLUMN FONT SIZE,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_DDDW_NAME,23,COLUMN DDDW NAME,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_DDDW_DISPNAME,24,COLUMN DDDW DISPNAME,
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_DDDW_DATANAME,25,COLUMN DDDW DATANAME,
ISYS_REPORT_WINDOW_PROPERTY,SPARSE,26,SPARSE,건너뛰기
ISYS_REPORT_WINDOW_PROPERTY,ENTER_BY,27,ENTER BY,등록자
ISYS_REPORT_WINDOW_PROPERTY,ENTER_DATE,28,ENTER DATE,등록일자
ISYS_REPORT_WINDOW_PROPERTY,LAST_MODIFY_BY,29,LAST MODIFY BY,최종수정자
ISYS_REPORT_WINDOW_PROPERTY,LAST_MODIFY_DATE,30,LAST MODIFY DATE,최종수정일자
ISYS_REPORT_WINDOW_PROPERTY,ORGANIZATION_ID,31,ORGANIZATION ID,조직ID
ISYS_REPORT_WINDOW_PROPERTY,COLUMN_DDDW_VALUE,32,COLUMN DDDW VALUE,
ISYS_ROLE,ROLE_CODE,1,ROLE CODE,역할코드
ISYS_ROLE,WINDOW_NAME,2,WINDOW NAME,윈도우명
ISYS_ROLE,ORGANIZATION_ID,3,ORGANIZATION ID,조직ID
ISYS_ROLE,ROLE_NAME,4,ROLE NAME,역할이름
ISYS_ROLE,ROLE_TYPE,5,ROLE TYPE,역할타입
ISYS_ROLE,DATESET,6,DATESET,시작일자
ISYS_ROLE,DATEEND,7,DATEEND,종료일자
ISYS_ROLE,ENTER_DATE,8,ENTER DATE,등록일자
ISYS_ROLE,ENTER_BY,9,ENTER BY,등록자
ISYS_ROLE,LAST_MODIFY_DATE,10,LAST MODIFY DATE,최종수정일자
ISYS_ROLE,LAST_MODIFY_BY,11,LAST MODIFY BY,최종수정자
ISYS_SOUND_MENT,SOUND_ID,1,SOUND ID,Sound Id
ISYS_SOUND_MENT,SOUND_TEXT,2,SOUND TEXT,Sound Text
ISYS_SOUND_MENT,SOUND_STATUS,3,SOUND STATUS,Sound Status
ISYS_SOUND_MENT,SOUND_LEVEL,4,SOUND LEVEL,Sound Level
ISYS_SOUND_MENT,TIME_TERM,5,TIME TERM,Time Term
ISYS_SOUND_MENT,ENTER_DATE,6,ENTER DATE,등록일자
ISYS_SOUND_MENT,ENTER_BY,7,ENTER BY,등록자
ISYS_SOUND_MENT,LAST_MODIFY_DATE,8,LAST MODIFY DATE,최종수정일자
ISYS_SOUND_MENT,LAST_MODIFY_BY,9,LAST MODIFY BY,최종수정자
ISYS_SOUND_MENT,ORGANIZATION_ID,10,ORGANIZATION ID,조직ID
ISYS_SOUND_MENT,LINE_CODE,11,LINE CODE,라인명
ISYS_SOUND_MENT,MACHINE_CODE,12,MACHINE CODE,설비코드
ISYS_SOUND_MENT,ACTION_HISTORY,13,ACTION HISTORY,처리이력
ISYS_SOUND_MENT,SOUND_GROUP,14,SOUND GROUP,Sound Group
ISYS_SOUND_MENT,WARNING_DATE,15,WARNING DATE,Warning Date
ISYS_SYSTEM_ACCESS,APPLICATION_NAME,1,APPLICATION NAME,애플리케이션명
ISYS_SYSTEM_ACCESS,WINDOW_NAME,2,WINDOW NAME,윈도우명
ISYS_SYSTEM_ACCESS,EXECUTION_OBJECT_NAME,3,EXECUTION OBJECT NAME,실행모듈명
ISYS_SYSTEM_ACCESS,ACCESS_DATE,4,ACCESS DATE,접근일자
ISYS_SYSTEM_ACCESS,ACCESS_BY,5,ACCESS BY,접근자
ISYS_SYSTEM_ACCESS,MAC_ADDRESS,6,MAC ADDRESS,MAC 주소
ISYS_SYSTEM_ACCESS,ORGANIZATION_ID,7,ORGANIZATION ID,조직ID
ISYS_SYSTEM_ACCESS,SYSTEM_ACCESS_TYPE,8,SYSTEM ACCESS TYPE,접근유형
ISYS_SYSTEM_ACCESS,COMPUTER_NAME,9,COMPUTER NAME,컴퓨터명
ISYS_SYSTEM_ACCESS,LOGON_USER_ID,10,LOGON USER ID,로그인유저아이디
ISYS_SYSTEM_ACCESS,IP_ADDRESS,11,IP ADDRESS,IP 주소
ISYS_SYSTEM_ACCESS,ENTER_DATE,12,ENTER DATE,등록일자
ISYS_SYSTEM_ACCESS,ENTER_BY,13,ENTER BY,등록자
ISYS_SYSTEM_ACCESS,LAST_MODIFY_DATE,14,LAST MODIFY DATE,최종수정일자
ISYS_SYSTEM_ACCESS,LAST_MODIFY_BY,15,LAST MODIFY BY,최종수정자
ISYS_SYSTEM_INTERFACE,INTERFACE_CODE,1,INTERFACE CODE,인터페이스코드
ISYS_SYSTEM_INTERFACE,ORGANIZATION_ID,2,ORGANIZATION ID,조직ID
ISYS_SYSTEM_INTERFACE,INTERFACE_YN,3,INTERFACE YN,인터페이스YN
ISYS_SYSTEM_INTERFACE,INTERFACE_NAME,4,INTERFACE NAME,인터페이스명
ISYS_SYSTEM_INTERFACE,INTERFACE_TYPE,5,INTERFACE TYPE,인터페이스타입
ISYS_SYSTEM_INTERFACE,INTERFACE_CYCLE,6,INTERFACE CYCLE,인터페이스주기
ISYS_SYSTEM_INTERFACE,LAST_INTERFACE_DATE,7,LAST INTERFACE DATE,최조인터페이스일자
ISYS_SYSTEM_INTERFACE,INTERFACE_STATUS,8,INTERFACE STATUS,인터페이스상태
ISYS_SYSTEM_INTERFACE,SLIP_KIND_CODE,9,SLIP KIND CODE,전표종류코드
ISYS_SYSTEM_INTERFACE,SLIP_DIV,10,SLIP DIV,전표구분
ISYS_SYSTEM_INTERFACE,DEPARTMENT_CODE,11,DEPARTMENT CODE,부서코드
ISYS_SYSTEM_INTERFACE,DETAIL_DEPARTMENT_CODE,12,DETAIL DEPARTMENT CODE,하위부서코드
ISYS_SYSTEM_INTERFACE,REVERSION_DEPARTMENT_CODE,13,REVERSION DEPARTMENT CODE,상위부서코드
ISYS_SYSTEM_INTERFACE,DR_ACCOUNT_CODE,14,DR ACCOUNT CODE,차변계정코드
ISYS_SYSTEM_INTERFACE,CR_ACCOUNT_CODE,15,CR ACCOUNT CODE,대변계정코드
ISYS_SYSTEM_INTERFACE,COMMENTS,16,COMMENTS,설명
ISYS_SYSTEM_INTERFACE,ENTER_BY,17,ENTER BY,등록자
ISYS_SYSTEM_INTERFACE,ENTER_DATE,18,ENTER DATE,등록일자
ISYS_SYSTEM_INTERFACE,LAST_MODIFY_BY,19,LAST MODIFY BY,최종수정자
ISYS_SYSTEM_INTERFACE,LAST_MODIFY_DATE,20,LAST MODIFY DATE,최종수정일자
ISYS_USERS,USER_ID,1,USER ID,사용자ID
ISYS_USERS,ORGANIZATION_ID,2,ORGANIZATION ID,조직ID
ISYS_USERS,USER_NAME,3,USER NAME,사용자명
ISYS_USERS,DEPARTMENT_CODE,4,DEPARTMENT CODE,부서코드
ISYS_USERS,PASSWORD,5,PASSWORD,비밀번호
ISYS_USERS,ADDRESS,6,ADDRESS,주소
ISYS_USERS,USER_LEVEL,7,USER LEVEL,사용자레벨
ISYS_USERS,FAX_NO,8,FAX NO,팩스번호
ISYS_USERS,EMAIL_ADDRESS,9,EMAIL ADDRESS,전자메일주소
ISYS_USERS,TEL_NO,10,TEL NO,전화번호
ISYS_USERS,HANDPHONE_NO,11,HANDPHONE NO,휴대폰번호
ISYS_USERS,OFFICE_TEL_NO,12,OFFICE TEL NO,사무실전화번호
ISYS_USERS,ENTER_DATE,13,ENTER DATE,등록일자
ISYS_USERS,ENTER_BY,14,ENTER BY,등록자
ISYS_USERS,BIRTHDAY,15,BIRTHDAY,생일
ISYS_USERS,LAST_MODIFY_DATE,16,LAST MODIFY DATE,최종수정일자
ISYS_USERS,LAST_MODIFY_BY,17,LAST MODIFY BY,최종수정자
ISYS_USERS,COMPANY_ENTER_DATE,18,COMPANY ENTER DATE,입사일자
ISYS_USERS,USER_IMAGE,19,USER IMAGE,
ISYS_USERS,COMPANY_WITHDRAW_DATE,20,COMPANY WITHDRAW DATE,퇴사일자
ISYS_USERS,POSITION,21,POSITION,위치
ISYS_USERS,SHOW_UNIT_PRICE,22,SHOW UNIT PRICE,단가보기
ISYS_USERS,SHOW_SALE_PRICE,23,SHOW SALE PRICE,판가보기
ISYS_USERS,SHOW_INVENTORY_PRICE,24,SHOW INVENTORY PRICE,재고단가보기
ISYS_USERS,DOWNLOAD_DOCUMENT,25,DOWNLOAD DOCUMENT,문서다운로드
ISYS_USERS,START_WINDOW,26,START WINDOW,시작윈도우
ISYS_USERS,WORKSTAGE_CODE,27,WORKSTAGE CODE,공정명
